kepid,kepoi_name,kepler_name,exomoon_reference,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
7761545,K01472.01,Kepler-857 b,"<a refstr="Fox & Wiegert, 2021 " href=https://academic.oup.com/mnras/article/501/2/2378/6019892> </a><a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.936,0,0,0,0,85.3514875,161.007608,0.052,6.7504,4674.7,6.31,390,5.44,142.8,1,q1_q17_dr25_tce,5584,4.478,0.938,294.63239,43.400471,15.061
8686097,K00374.01,Kepler-540 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.992,0,0,0,0,172.7046083,236.92574,0.004,11.347,659.1,2.85,355,3.77,92.9,1,q1_q17_dr25_tce,5851,4.302,1.116,290.62524,44.873959,12.209
12121570,K02290.01,Kepler-1816 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.97,0,0,0,0,91.500873,165.67309,0.032,4.842,704.8,1.82,310,2.18,22.6,1,q1_q17_dr25_tce,5051,4.628,0.706,296.85101,50.698929,14.447
9661979,K02132.01,Kepler-1681 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.999,0,0,0,0,69.8956789,160.66805,0.872,5.276,548.4,3.04,442,8.99,21.9,1,q1_q17_dr25_tce,5390,4.303,1.104,296.69727,46.371712,14.552
2449431,K02009.01,,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CANDIDATE,CANDIDATE,0.936,0,0,0,0,86.7490807,170.29281,0.003,9.179,547.1,2.23,398,5.94,35.7,1,q1_q17_dr25_tce,5579,4.419,0.97,292.77399,37.797691,13.82
2443393,K02603.01,,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CANDIDATE,CANDIDATE,0.884,0,0,0,0,73.711039,202.7848,0.284,10.062,136.7,1.77,563,23.81,21.1,1,q1_q17_dr25_tce,6374,4.193,1.502,291.45755,37.742935,12.643
5526717,K01677.01,Kepler-926 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.994,0,0,0,0,52.069002,178.15525,0.275,3.0089,558.3,2.92,524,17.76,25.6,1,q1_q17_dr25_tce,5565,4.251,1.246,289.67935,40.700459,14.279
10027247,K02418.01,Kepler-1229 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.937,0,0,0,0,86.829519,189.26162,0.953,7.464,751,1.68,196,0.35,15.1,1,q1_q17_dr25_tce,3576,4.791,0.463,297.48669,46.996712,15.474
11037335,K01435.01,Kepler-300 c,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,1,0,0,0,0,40.7150498,146.56647,0.638,8.587,563.9,2.2,516,16.76,56.4,1,q1_q17_dr25_tce,5968,4.534,0.881,295.2887,48.59972,14.201
12400538,K01503.01,Kepler-867 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,1,0,0,0,0,150.2412582,138.29013,0.345,10.849,2378.5,4.6,327,2.72,72.3,1,q1_q17_dr25_tce,5604,4.451,0.943,287.28531,51.249981,14.827
10015937,K01720.01,Kepler-1767 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.999,0,0,0,0,59.6585348,168.08764,0.956,5.514,1043.8,3.59,393,5.66,21.2,1,q1_q17_dr25_tce,5243,4.547,0.831,293.64417,46.989761,15.742
11656918,K01945.01,Kepler-1023 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.992,0,0,0,0,62.1385979,161.14834,0.699,4.2938,886.3,5.14,524,17.88,36.1,1,q1_q17_dr25_tce,5123,3.992,1.621,289.02975,49.769711,14.52
